MSZoning,Street,Alley,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FullBath,KitchenQual,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageCond,MiscFeature,SaleType,SaleCondition,GrLivArea_Log,1stFlrSF_Log,SalePrice_Log
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,4,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,864.0,GasA,Ex,Y,SBrkr,1,TA,None,Detchd,1994.0,Unf,2.0,TA,None,WD,Normal,6.761572768804055,6.761572768804055,11.732060994886899
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,4,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,TA,941.0,GasA,Ex,Y,SBrkr,2,TA,None,Detchd,1958.0,Unf,1.0,TA,None,WD,Normal,7.293017679772782,6.904750769961838,11.813030057420567
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1Story,9,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,PConc,Ex,1698.0,GasA,Ex,Y,SBrkr,2,Ex,Gd,Attchd,2007.0,Fin,3.0,TA,None,WD,Normal,7.437206366871292,7.437206366871292,12.676076274775909
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,4,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,CBlock,TA,864.0,GasA,TA,Y,SBrkr,1,Gd,None,Detchd,1989.0,Unf,2.0,TA,Shed,WD,Normal,6.761572768804055,6.761572768804055,11.699405031912846
RL,Pave,None,Corner,Crawfor,Norm,Norm,1Fam,1Story,6,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,CBlock,Gd,880.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,1988.0,Fin,2.0,TA,None,WD,Normal,7.426549072397305,7.426549072397305,12.310432660854417
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,PConc,Gd,1232.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2007.0,RFn,2.0,TA,None,WD,Normal,7.116394144093465,7.116394144093465,12.178187442040638
RL,Pave,None,Corner,NAmes,Norm,Norm,Duplex,1Story,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,CBlock,TA,1584.0,GasA,TA,Y,SBrkr,2,TA,None,Detchd,1968.0,Unf,3.0,TA,None,COD,Abnorml,7.4821189235521155,7.4821189235521155,11.608235644774552
RM,Pave,Grvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,780.0,GasA,TA,Y,FuseA,1,TA,None,Detchd,1962.0,Unf,2.0,TA,None,WD,Normal,7.0967213784947605,6.742880635791903,11.542484267211773
RL,Pave,None,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,PConc,Gd,1595.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,1995.0,RFn,2.0,TA,None,WD,Normal,7.38770923908104,7.38770923908104,12.373703486914124
RL,Pave,None,Corner,Timber,Norm,Norm,1Fam,SLvl,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,PConc,Ex,868.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2003.0,Fin,2.0,TA,None,WD,Normal,7.044032897274685,7.044032897274685,12.141534124392603
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,PConc,Gd,1153.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,1998.0,Fin,2.0,TA,None,WD,Normal,7.616283561580385,7.050122520269059,12.312682380588432
RL,Pave,None,Corner,Sawyer,Feedr,Norm,1Fam,1Story,5,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,864.0,GasA,Ex,Y,SBrkr,1,TA,TA,Attchd,1961.0,RFn,1.0,TA,Shed,WD,Normal,7.042286171939743,7.042286171939743,11.786001385032646
RL,Pave,None,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,PConc,TA,948.0,GasA,TA,Y,SBrkr,1,TA,None,Attchd,1968.0,Unf,1.0,TA,None,WD,Family,6.854354502255021,6.854354502255021,11.589886506106357
RM,Pave,None,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Gd,880.0,GasW,Fa,N,SBrkr,1,TA,TA,Detchd,1914.0,Unf,2.0,TA,None,WD,Normal,7.477604243197589,6.779921907472252,12.0015054797889
RL,Pave,None,Inside,NAmes,Norm,Norm,Duplex,1Story,3,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,CBlock,None,0.0,GasA,Gd,N,FuseF,2,TA,None,Detchd,1949.0,Unf,2.0,TA,None,WD,Normal,6.946975992135418,6.946975992135418,11.44571671527678
RL,Pave,None,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,8,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,893.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2005.0,Fin,3.0,TA,None,WD,Normal,7.496097345175956,6.803505257608338,12.387977448827787
RL,Pave,None,Inside,Edwards,Norm,Norm,Duplex,1Story,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,Gd,1200.0,GasA,TA,Y,SBrkr,3,TA,None,None,1979.0,None,0.0,None,None,WD,Alloca,7.090076835776092,7.090076835776092,12.095141084822892
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,864.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2004.0,RFn,2.0,TA,None,WD,Normal,7.454719949364001,6.761572768804055,12.154779351142624
RM,Pave,Grvl,Inside,OldTown,Norm,Norm,1Fam,2Story,5,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,BrkTil,Fa,264.0,GasA,Ex,Y,SBrkr,2,TA,None,Detchd,1910.0,Unf,2.0,Gd,None,WD,Abnorml,7.266827347520591,6.643789733147672,11.790557201568507
RL,Pave,None,Inside,Sawyer,Feedr,Norm,1Fam,1Story,6,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,912.0,GasA,Gd,Y,SBrkr,1,Gd,None,Detchd,1962.0,Unf,1.0,TA,None,WD,Normal,6.815639990074331,6.815639990074331,11.863582336583399
RL,Pave,None,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,PConc,Gd,1349.0,GasA,Ex,Y,SBrkr,2,TA,None,Attchd,2000.0,Unf,2.0,TA,None,WD,Normal,7.207118856207756,7.207118856207756,12.095141084822892
RL,Pave,None,Inside,Sawyer,Norm,Norm,1Fam,SLvl,5,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,520.0,GasA,Ex,Y,SBrkr,2,TA,TA,Attchd,1997.0,RFn,2.0,TA,None,WD,Normal,7.288927694521257,7.288927694521257,12.072541252905651
RL,Pave,None,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,1337.0,GasA,Gd,Y,SBrkr,2,Gd,TA,Attchd,1993.0,RFn,2.0,TA,None,WD,Normal,7.198183577101943,7.198183577101943,12.100712129872347
RL,Pave,None,Inside,NWAmes,Norm,Norm,1Fam,2Story,8,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,CBlock,TA,1142.0,GasA,Ex,Y,SBrkr,3,Gd,TA,BuiltIn,1994.0,Fin,2.0,TA,None,WD,Normal,7.906547232368036,7.069023426578259,12.610870864650634
RL,Pave,None,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,952.0,GasA,Ex,Y,SBrkr,2,Gd,TA,BuiltIn,2000.0,Fin,2.0,TA,None,WD,Normal,7.721348612617949,6.887552571664617,12.371587084007746
RM,Pave,Pave,Corner,OldTown,Norm,Norm,1Fam,2Story,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,Stone,TA,1240.0,GasW,TA,N,SBrkr,1,Gd,Gd,Detchd,1950.0,Unf,4.0,TA,None,WD,Normal,7.878534196140362,7.1853870155804165,12.491172637278908
RL,Pave,None,Inside,NoRidge,Norm,Norm,1Fam,1Story,7,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,PConc,Gd,1720.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,1996.0,Fin,2.0,TA,None,WD,Normal,7.450079569807499,7.450079569807499,12.46997418931655
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,4,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,Slab,None,0.0,Wall,TA,N,FuseF,2,TA,None,Detchd,1945.0,Unf,1.0,TA,None,WD,Normal,7.332369205929062,6.992096427415888,11.49272275765271
RM,Pave,Grvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,4,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,576.0,GasA,Gd,Y,SBrkr,1,TA,None,None,1979.0,None,0.0,None,None,WD,Normal,7.038783541388542,6.674561391814426,11.477298287327077
RL,Pave,None,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,660.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2003.0,Fin,2.0,TA,None,WD,Normal,7.1853870155804165,6.492239835020471,11.99535161421452
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,1479.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,1997.0,RFn,2.0,TA,None,WD,Normal,7.309212365692763,7.309212365692763,12.287652632522597
RL,Pave,None,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,PConc,Gd,1030.0,GasA,Gd,Y,SBrkr,2,Ex,Gd,Attchd,2005.0,RFn,3.0,TA,None,WD,Normal,7.6487397889562425,6.945051063725834,12.526342907575106
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,6,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,1026.0,GasA,Gd,Y,SBrkr,1,Gd,None,Detchd,1969.0,RFn,2.0,TA,None,WD,Normal,6.933423025730715,6.933423025730715,11.957611286231675
FV,Pave,Pave,Inside,Somerst,Norm,Norm,TwnhsE,2Story,6,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,PConc,Gd,729.0,GasA,Gd,Y,SBrkr,2,TA,None,Detchd,1999.0,Unf,2.0,TA,None,WD,Normal,7.293697720601438,6.60934924316738,12.058152515453552
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,866.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2007.0,RFn,2.0,TA,None,WD,Normal,7.477604243197589,6.763884908562435,12.26434155365415
RL,Pave,None,CulDSac,Sawyer,Norm,Norm,1Fam,2Story,6,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,CBlock,TA,672.0,GasA,TA,Y,SBrkr,2,TA,TA,Attchd,1978.0,Fin,2.0,TA,None,WD,Abnorml,7.234177179749849,6.51025834052315,11.976030352524807
FV,Pave,Pave,Inside,Somerst,Norm,Norm,Twnhs,2Story,7,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,PConc,Gd,744.0,GasA,Gd,Y,SBrkr,2,TA,None,Detchd,1999.0,Unf,2.0,TA,None,WD,Normal,7.313886831633462,6.6293632534374485,12.097373228606832
RL,Pave,None,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,PConc,Gd,1318.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,1995.0,RFn,3.0,TA,None,WD,Normal,7.836369760545124,7.191429330036379,12.577636201962656
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,864.0,GasA,Ex,Y,SBrkr,1,TA,None,Detchd,2008.0,Unf,1.0,Ex,Shed,WD,Normal,6.761572768804055,6.761572768804055,11.755871643580617
RM,Pave,None,FR2,BrkSide,Feedr,Norm,1Fam,1Story,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,1145.0,GasA,TA,Y,SBrkr,1,Fa,None,Detchd,1965.0,Unf,2.0,TA,None,WD,Normal,7.170888478512505,7.170888478512505,11.512925464970229
FV,Pave,None,Inside,Somerst,Norm,Norm,1Fam,2Story,7,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,756.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2009.0,Unf,2.0,TA,None,Con,Normal,7.344072850573066,6.638567789166521,12.279323107269766
RL,Pave,None,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,PConc,Gd,1252.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,1999.0,RFn,3.0,TA,None,WD,Normal,7.768533300926033,7.145196134997171,12.727838209334498
RL,Pave,None,CulDSac,Veenker,Norm,Norm,TwnhsE,1Story,8,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,PConc,Gd,1494.0,GasA,Ex,Y,SBrkr,1,Ex,Gd,Attchd,1995.0,Fin,2.0,TA,None,WD,Normal,7.309212365692763,7.309212365692763,12.506177237980511
RL,Pave,None,Inside,Somerst,Norm,Norm,1Fam,1Story,9,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,PConc,Gd,1498.0,GasA,Ex,Y,SBrkr,2,Ex,Gd,Attchd,2008.0,Fin,2.0,TA,None,New,Partial,7.317212408359839,7.317212408359839,12.484204257170104
RL,Pave,None,Inside,NWAmes,Norm,Norm,1Fam,2Story,7,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,CBlock,Gd,980.0,GasA,TA,Y,SBrkr,2,TA,TA,Attchd,1988.0,Unf,2.0,TA,Shed,WD,Normal,7.446585099157725,6.887552571664617,12.188417710291453
RL,Pave,None,Inside,Mitchel,Norm,Norm,1Fam,1.5Fin,6,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,Gd,983.0,GasA,Ex,Y,SBrkr,2,TA,None,Attchd,1989.0,Unf,1.0,TA,Shed,WD,Normal,7.4673710669175595,6.890609120147166,11.982929094215963
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,1860.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2004.0,Fin,2.0,TA,None,WD,Normal,7.515344571180436,7.515344571180436,12.28690119819279
RL,Pave,None,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,8,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,PConc,Gd,1650.0,GasA,Ex,Y,SBrkr,3,Ex,Gd,BuiltIn,2003.0,Fin,3.0,TA,None,WD,Normal,8.095293776844649,7.432483807917119,13.195613839143922
RL,Pave,None,CulDSac,Sawyer,Norm,Norm,1Fam,SFoyer,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Gd,858.0,GasA,TA,Y,SBrkr,1,TA,None,Detchd,1983.0,Unf,2.0,TA,None,WD,Normal,6.754604099487962,6.754604099487962,11.812289042195847
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1Story,4,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Fa,836.0,GasA,TA,Y,FuseF,1,TA,None,Detchd,1951.0,Unf,2.0,TA,None,COD,Normal,7.106606137727303,7.106606137727303,11.532728092266408
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,SLvl,6,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,1029.0,GasA,TA,Y,SBrkr,1,TA,TA,Detchd,1976.0,Unf,2.0,TA,None,WD,Abnorml,7.018401799069201,7.018401799069201,11.580584113444043
RL,Pave,None,Inside,NAmes,Feedr,Norm,1Fam,1Story,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,CBlock,TA,912.0,GasA,Ex,Y,FuseA,1,TA,None,Attchd,1958.0,RFn,1.0,TA,None,COD,Normal,6.815639990074331,6.815639990074331,11.648330101976432
RL,Pave,None,Corner,NridgHt,Norm,Norm,1Fam,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,PConc,Gd,1935.0,GasA,Gd,Y,SBrkr,2,Gd,Gd,Attchd,2006.0,Fin,3.0,TA,None,New,Partial,7.587310506022615,7.587310506022615,12.886641043883259
RM,Pave,None,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,PConc,Ex,1204.0,GasA,Ex,Y,SBrkr,2,TA,None,Attchd,1998.0,Fin,2.0,TA,None,WD,Normal,7.093404625868766,7.093404625868766,11.99535161421452
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,PConc,Gd,1614.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2005.0,RFn,3.0,TA,None,New,Partial,7.3864708488298945,7.3864708488298945,12.308177868467327
RL,Pave,None,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,CBlock,TA,864.0,GasA,TA,Y,SBrkr,1,TA,Fa,Attchd,1974.0,Unf,2.0,TA,None,WD,Normal,6.795705775173514,6.795705775173514,11.867097278690842
RH,Pave,None,Inside,SawyerW,Feedr,Norm,Duplex,1Story,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,Slab,None,0.0,GasA,TA,Y,SBrkr,2,TA,TA,Detchd,1977.0,Unf,2.0,TA,None,WD,Normal,7.61085279039525,7.61085279039525,11.877568578558138
RL,Pave,None,Inside,Mitchel,Norm,Norm,Duplex,SFoyer,6,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,CBlock,Gd,975.0,GasA,TA,Y,SBrkr,1,TA,None,Attchd,1977.0,Unf,2.0,TA,None,WD,Normal,6.911747300251674,6.911747300251674,11.813030057420567
RL,Pave,None,Inside,Gilbert,Norm,Norm,1Fam,1Story,7,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,PConc,Gd,1237.0,GasA,Gd,Y,SBrkr,2,TA,TA,Attchd,1995.0,Fin,2.0,TA,None,WD,Normal,7.133295954896068,7.133295954896068,12.078239274020289
RL,Pave,None,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,761.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,1992.0,RFn,2.0,TA,None,WD,Normal,7.3796321526095525,6.697034247666484,12.077670930725649
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,1413.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2001.0,RFn,2.0,TA,None,WD,Normal,7.265429723253953,7.265429723253953,12.139398512262181
RL,Pave,None,Corner,Mitchel,Norm,Norm,1Fam,SFoyer,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,PConc,Gd,1097.0,GasA,Ex,Y,SBrkr,1,Gd,TA,Attchd,1978.0,Fin,2.0,TA,None,WD,Normal,7.01211529430638,7.01211529430638,12.016726473799254
RM,Pave,Grvl,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,CBlock,TA,742.0,GasA,Ex,Y,SBrkr,2,TA,Gd,None,1979.0,None,0.0,None,None,WD,Normal,7.302496423727326,6.60934924316738,11.759785542901755
RL,Pave,None,Inside,NWAmes,Feedr,Norm,1Fam,1Story,6,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,CBlock,TA,1372.0,GasA,TA,Y,SBrkr,2,TA,Gd,Attchd,1967.0,Unf,2.0,TA,None,WD,Normal,7.201916317531627,7.201916317531627,11.992260421644849
RM,Pave,None,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,Fa,686.0,GasA,TA,Y,SBrkr,2,TA,None,Detchd,1961.0,Unf,1.0,TA,Shed,WD,Normal,7.409741954080923,6.873163834212518,11.842229212112828
RL,Pave,None,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,956.0,GasA,Ex,Y,SBrkr,2,Gd,None,BuiltIn,2004.0,RFn,2.0,TA,None,WD,Normal,7.642044402873258,6.862757913051401,12.358793732547838
RM,Pave,None,Corner,OldTown,Norm,Norm,1Fam,1Story,4,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,901.0,GasA,Ex,Y,SBrkr,1,TA,None,Detchd,1954.0,Unf,1.0,TA,None,WD,Normal,6.803505257608338,6.803505257608338,11.588960151246226
RL,Pave,None,Inside,ClearCr,Norm,Norm,1Fam,2Story,6,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,CBlock,TA,832.0,GasA,Gd,Y,SBrkr,2,Gd,None,Attchd,1966.0,Fin,2.0,TA,None,WD,Normal,7.643482907077201,6.883462586413092,12.141534124392603
RL,Pave,None,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,PConc,Gd,1145.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2005.0,Fin,2.0,TA,None,WD,Normal,7.0431599159883405,7.0431599159883405,11.984178313616395
RL,Pave,None,Corner,Mitchel,Norm,Norm,1Fam,SLvl,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,1029.0,GasA,TA,Y,SBrkr,1,TA,TA,Attchd,1976.0,RFn,2.0,TA,None,WD,Normal,6.967909201801884,6.967909201801884,11.896826395162552
RL,Pave,None,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,7,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,1117.0,GasA,Ex,Y,SBrkr,2,TA,TA,Attchd,1997.0,Unf,2.0,TA,None,WD,Normal,7.607381425639791,7.027314514039777,12.50539915757667
RL,Pave,None,Inside,Somerst,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,PConc,Gd,1496.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2007.0,Fin,2.0,TA,None,New,Partial,7.310550158534422,7.310550158534422,12.323855681186558
RL,Pave,None,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,712.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,1994.0,Fin,2.0,TA,Shed,WD,Normal,7.546974117516527,6.990256500493881,12.178187442040638
RL,Pave,None,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,CBlock,Gd,650.0,GasA,TA,Y,SBrkr,2,TA,TA,Attchd,1980.0,Unf,2.0,TA,None,WD,Normal,7.355001921105257,6.78897174299217,12.049418835484797
RL,Pave,None,Inside,Sawyer,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,CBlock,TA,660.0,GasA,Ex,Y,SBrkr,1,TA,TA,Attchd,1977.0,RFn,2.0,TA,None,WD,Normal,7.158513997329321,7.158513997329321,11.874090314181814
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,773.0,GasA,Gd,Y,SBrkr,1,TA,None,Attchd,1953.0,Unf,1.0,TA,None,WD,Abnorml,6.650279048587422,6.650279048587422,11.608235644774552
RL,Pave,None,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,PConc,Ex,1926.0,GasA,Ex,Y,SBrkr,3,Ex,Gd,BuiltIn,2009.0,Fin,3.0,TA,None,New,Partial,8.0519780789023,7.583756300707112,13.091904169919621
RL,Pave,None,Corner,SWISU,Feedr,Norm,1Fam,1.5Fin,5,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,BrkTil,Gd,731.0,GasA,Ex,Y,SBrkr,1,Gd,TA,Detchd,1939.0,Unf,1.0,TA,None,WD,Normal,7.477604243197589,6.8885724595653635,12.072541252905651
RL,Pave,None,Inside,ClearCr,Feedr,Norm,1Fam,2Story,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,616.0,GasA,Gd,Y,SBrkr,2,Gd,None,Attchd,1997.0,RFn,2.0,TA,Shed,WD,Normal,7.431299675155903,6.423246963533519,12.206072645530174
RM,Pave,None,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,1196.0,GasA,Ex,Y,FuseA,1,TA,None,Detchd,1957.0,Unf,2.0,TA,None,WD,Normal,7.086737934510577,7.086737934510577,11.607326140391713
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,PConc,Gd,728.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2005.0,Fin,2.0,TA,None,WD,Normal,7.283448228756631,6.590301048196686,12.14950229404178
